('Retirement', 3.2103658536585367)
('High', 3.63255033557047)
('Carpet', 3.977453580901857)
('Elementary', 3.7317518248175183)
('Stereo', 3.8893617021276596)
('Truck', 3.2834158415841586)
('Rental', 3.3225174216027873)
('Farmers', 4.107551487414188)
('Market', 4.108447488584475)
('Steakhouses', 3.438552713661884)
('Piano', 3.875)
('Instrument', 4.053571428571429)
('Dog', 4.345338983050848)
('Preschools', 3.8326241134751773)
('Child', 3.732573726541555)
('Summer', 4.0285714285714285)
('Camps', 4.304225352112676)
('Adoption', 3.748407643312102)
('DVDs', 3.765573770491803)
('Fences', 3.824607329842932)
('Gardeners', 3.671974522292994)
('Landscaping', 3.6013234077750207)
('Architects', 3.7866666666666666)
('Masonry', 3.9028132992327365)
('Concrete', 3.9028132992327365)
('Blow', 4.353073463268366)
('Cleaners', 3.832)
('Swimming', 3.8776041666666665)
('Pools', 3.8364389233954452)
('Recreation', 3.961194029850746)
('Feng', 5.0)
('Organization', 4.170984455958549)
('Party', 4.075354609929078)
('Profit', 3.712305025996534)
('Shared', 4.261467889908257)
('Pest', 4.044861337683524)
('Control', 4.076691729323309)
('Filipino', 3.502127659574468)
('Recycling', 3.4652777777777777)
('Playgrounds', 3.8970588235294117)
('Cafeteria', 3.392857142857143)
('Window', 4.29188829787234)
('Handyman', 4.075783972125436)
('Prosthetics', 3.823529411764706)
('Orthotics', 3.9722222222222223)
('Horse', 3.8035714285714284)
('Boarding', 4.087328767123288)
('Modern', 3.9791666666666665)
('Pain', 3.668181818181818)
('Naturopathic', 4.369918699186992)
('Videos', 3.5253164556962027)
('Game', 3.5962389380530975)
('Appliances', 3.240740740740741)
('Tattoo', 4.251744765702892)
('Hiking', 4.430348258706467)
('Teams', 3.7789115646258504)
('Systems', 3.5734649122807016)
('Automation', 3.7972972972972974)
('Theatre', 4.352150537634409)
('Lighting', 3.853864734299517)
('Fixtures', 3.8554987212276215)
('Sewing', 3.720673076923077)
('Alterations', 3.720673076923077)
('Bridal', 3.8375)
('Aerial', 4.611111111111111)
('Data', 4.162162162162162)
('Dogs', 3.4696169088507265)
('Driving', 3.4047619047619047)
('Shop', 3.3502358490566038)
('Contouring', 4.181818181818182)
('Reiki', 4.676895306859206)
('Skis', 4.5227272727272725)
('Wear', 3.5680497925311205)
('Hats', 3.8125)
('Pediatric', 4.06646058732612)
('Bird', 3.90625)
('Stationery', 3.8774928774928776)
('Cabinetry', 3.877742946708464)
('Bed', 3.7610837438423643)
('Meditation', 4.678217821782178)
('Yourself', 3.9046511627906977)
('Awnings', 3.8363636363636364)
('Counseling', 3.5831739961759084)
('Billiards', 3.84)
('Web', 4.23046875)
('Transmission', 4.03910149750416)
('Himalayan', 4.0476190476190474)
('Parking', 3.0238095238095237)
('Barbers', 3.987562189054726)
('Duct', 4.006410256410256)
('Grout', 4.554621848739496)
('Vascular', 3.619047619047619)
('Gold', 4.026470588235294)
('Tax', 3.8202933985330074)
('Diagnostic', 3.269017980636238)
('Imaging', 3.4644351464435146)
('Stucco', 4.324074074074074)
('Used', 3.5559964726631392)
('Head', 4.092178770949721)
('Wholesale', 3.6522988505747125)
('Vintage', 3.6895861148197597)
('Consignment', 3.6895861148197597)
('Internal', 3.145363408521303)
('Imported', 3.5521739130434784)
('Hardware', 3.403799019607843)
('Practitioner', 4.035714285714286)
('Mirrors', 3.980088495575221)
('Libraries', 3.8983050847457625)
('Candle', 3.7280701754385963)
('Bondsmen', 3.8181818181818183)
('Vitamins', 3.914754098360656)
('Your', 4.0)
('Pottery', 3.986111111111111)
('Escape', 4.318918918918919)
('Pressure', 4.308764940239044)
('Restoration', 4.095918367346939)
('Bartenders', 4.4021739130434785)
('Agencies', 2.982889733840304)
('Pakistani', 3.453027139874739)
('Antiques', 3.88474870017331)
('Diving', 4.132075471698113)
('Lessons', 4.025806451612903)
('CPR', 4.510204081632653)
('Festivals', 3.6565217391304348)
('Pulmonologist', 2.9482758620689653)
('Sleep', 3.3412698412698414)
('Specialists', 3.3693181818181817)
('Landmarks', 4.139810426540285)
('Historical', 4.206225680933852)
('Buildings', 4.139810426540285)
('First', 4.470588235294118)
('Media', 3.5875527426160336)
('Mailbox', 3.3302180685358254)
('Tinting', 4.48444976076555)
('Customization', 4.295604395604395)
('Railing', 3.7278481012658227)
('Garage', 4.096726190476191)
('Trucks', 4.11610268378063)
('Blood', 3.046511627906977)
('Plasma', 3.046511627906977)
('Donation', 3.13953488372093)
('Live', 4.012820512820513)
('Raw', 4.012820512820513)
('Southern', 3.6082089552238807)
('Taekwondo', 4.4245283018867925)
('Loan', 3.080357142857143)
('Churches', 4.325721153846154)
('Religious', 4.268067226890756)
('Smog', 3.8441176470588236)
('Check', 3.666355140186916)
('Soul', 3.7167721518987342)
('Pretzels', 3.4226190476190474)
('Elder', 4.208333333333333)
('Facilities', 3.5813953488372094)
('CSA', 4.176470588235294)
('Utilities', 2.870967741935484)
('Energy', 4.147058823529412)
('Podiatrists', 3.841530054644809)
('School', 3.709090909090909)
('Merchandise', 4.087662337662338)
('Screen', 4.2037617554858935)
('Crochet', 4.077272727272727)
('Cryotherapy', 4.764705882352941)
('Houses', 3.393103448275862)
('Ethiopian', 4.0476190476190474)
('Business', 4.102473498233215)
('Cajun', 3.5445544554455446)
('Creole', 3.5445544554455446)
('Internet', 2.9355828220858897)
('Knitting', 3.6232394366197185)
('Team', 4.505)
('Cheese', 4.193627450980392)
('Patisserie', 4.16)
('Cake', 4.16)
('Fireplace', 3.9123711340206184)
('Wheel', 4.080441640378549)
('Cabaret', 3.769230769230769)
('Universities', 3.295302013422819)
('Stadiums', 3.752659574468085)
('Vacation', 3.3194444444444446)
('Fishing', 3.7083333333333335)
('Recording', 4.211538461538462)
('Rehearsal', 4.211538461538462)
('Brewpubs', 3.920289855072464)
('Karate', 4.293103448275862)
('Trophy', 4.486111111111111)
('Uzbek', 3.5)
('Safety', 4.5)
('Beds', 3.8658536585365852)
('Reupholstery', 4.161885245901639)
('Salvadoran', 3.9214285714285713)
('Train', 3.330508474576271)
('Acai', 4.095)
('Motorcycle', 3.7752956636005255)
('Scooter', 4.136363636363637)
('RV', 3.5402298850574714)
('Cosmetology', 3.4642857142857144)
('Trusts', 4.276470588235294)
('Probates', 4.276470588235294)
('Bespoke', 3.779527559055118)
('Wholesalers', 3.543956043956044)
('Spices', 4.339130434782609)
('Cuban', 3.8376623376623376)
('Lawn', 3.9523809523809526)
('Battery', 3.3317757009345796)
('Herbal', 4.2)
('Mental', 3.574390243902439)
('Slovakian', 3.9)
('Police', 2.7777777777777777)
('Macarons', 4.073529411764706)
('Funeral', 3.7846153846153845)
('Upholstery', 4.471014492753623)
('Peruvian', 3.954954954954955)
('Panel', 4.666666666666667)
('Ramen', 3.738396624472574)
('Mongolian', 3.5)
('Visual', 4.555555555555555)
('Haunted', 3.5428571428571427)
('Ethical', 3.8333333333333335)
('Sum', 3.306291390728477)
('Taiwanese', 3.5605381165919283)
('Pay', 3.3564102564102565)
('day', 3.3564102564102565)
('Tennis', 3.7731481481481484)
('Halls', 3.5444015444015444)
('Livestock', 3.8513513513513513)
('Supernatural', 4.2607361963190185)
('Readings', 4.2607361963190185)
('Scavenger', 4.9375)
('Pub', 3.5)
('Brazilian', 4.135416666666667)
('Dispensaries', 3.9134615384615383)
('Septic', 4.0095238095238095)
('Hydro', 4.1923076923076925)
('jetting', 4.1923076923076925)
('Placenta', 4.5)
('Encapsulations', 4.5)
('Lactation', 4.651162790697675)
('Balloon', 4.228571428571429)
('Leather', 3.74)
('Dominican', 3.9444444444444446)
('Luggage', 3.689873417721519)
('Process', 4.25)
('Architectural', 4.4)
('Swimwear', 3.689922480620155)
('Docks', 3.6666666666666665)
('Boating', 3.9766081871345027)
('Plus', 3.608187134502924)
('Pop', 4.023809523809524)
('Hydrotherapy', 4.45945945945946)
('up', 4.032258064516129)
('Maternity', 3.5347222222222223)
('Fabric', 3.574660633484163)
('Land', 2.8)
('British', 3.5641025641025643)
('Skydiving', 4.133333333333334)
('Hunting', 3.4146341463414633)
('Batting', 4.338709677419355)
('Title', 3.6363636363636362)
('Vinyl', 4.128571428571429)
('Records', 4.128571428571429)
('Museums', 4.114441416893733)
('Olive', 4.525)
('Osteopathic', 3.7096774193548385)
('Mobility', 3.6785714285714284)
('Criminal', 4.103678929765886)
('Defense', 4.103678929765886)
('Opera', 4.138888888888889)
('Motor', 3.359154929577465)
('Nursing', 3.0555555555555554)
('Midwives', 4.03125)
('Hypnosis', 4.570422535211268)
('Trees', 4.111111111111111)
('T', 4.260869565217392)
('Shirt', 4.260869565217392)
('Cycling', 4.602150537634409)
('Fire', 4.154545454545454)
('Protection', 4.1)
('Leisure', 3.860294117647059)
('Cantonese', 3.5754716981132075)
('Relations', 4.107142857142857)
('Rafting', 4.358208955223881)
('Kayaking', 4.358208955223881)
('Theater', 3.8)
('Venezuelan', 4.294117647058823)
('Estheticians', 4.696428571428571)
('Gardens', 4.124)
('Speakeasies', 3.9)
('Arabian', 3.949275362318841)
('Guest', 3.9305555555555554)
('Airlines', 2.4555555555555557)
('defense', 4.642857142857143)
('Psychiatrists', 2.772727272727273)
('Officiants', 4.689655172413793)
('Rinks', 3.5510204081632653)
('Race', 3.8958333333333335)
('Virtual', 4.375)
('Reality', 4.375)
('Smokehouse', 3.9516129032258065)
('Psychologists', 3.433333333333333)
('Endocrinologists', 2.8421052631578947)
('Characters', 4.696428571428571)
('Paddleboarding', 4.583333333333333)
('Paintball', 3.7083333333333335)
('Snowboard', 3.6704545454545454)
('Whitening', 4.262931034482759)
('Magicians', 4.294642857142857)
('Farms', 4.08125)
('Ranches', 3.8)
('Pan', 3.556179775280899)
('Television', 2.375)
('Indonesian', 3.8)
('Tasting', 4.401234567901234)
('Hakka', 3.588888888888889)
('Debt', 3.902439024390244)
('Relief', 3.902439024390244)
('Behavior', 4.071428571428571)
('Analysts', 4.071428571428571)
('Axe', 4.675)
('Throwing', 4.675)
('Engraving', 4.443181818181818)
('Czech', 4.071428571428571)
('Language', 4.185714285714286)
('Nephrologists', 2.625)
('Nicaraguan', 4.0)
('Shredding', 4.221153846153846)
('Basketball', 3.9705882352941178)
('Courts', 3.9705882352941178)
('Disc', 4.24)
('Archery', 4.428571428571429)
('Brasseries', 3.7613636363636362)
('Environmental', 4.480392156862745)
('Aquariums', 3.902173913043478)
('Laotian', 3.980769230769231)
('Climbing', 4.132183908045977)
('Sunglasses', 3.902439024390244)
('Popcorn', 4.233333333333333)
('Sharpening', 4.55)
('Cremation', 4.0625)
('Rican', 4.153846153846154)
('Psychic', 4.328125)
('Fireworks', 3.5454545454545454)
('Translation', 4.16)
('Software', 3.986111111111111)
('Themed', 4.2)
('Racing', 4.025)
('Props', 2.6666666666666665)
('Baseball', 4.142857142857143)
('Safe', 4.303030303030303)
('Grilling', 3.9285714285714284)
('Association', 2.7)
('Lankan', 3.7195121951219514)
('Colonics', 4.32051282051282)
('Observatories', 4.166666666666667)
('Roof', 4.038461538461538)
('Zoos', 3.86)
('Whiskey', 4.1)
('Hospital', 3.7160493827160495)
('Badminton', 3.5)
('Syrian', 4.3)
('Bicycles', 4.444444444444445)
('Anesthesiologists', 3.1285714285714286)
('Spiritual', 4.339285714285714)
('Fidelity', 4.125)
('Wildlife', 4.451923076923077)
('Foundation', 3.75)
('Dancing', 4.59375)
('Face', 4.592105263157895)
('Buddhist', 4.4)
('Ukrainian', 4.02)
('Studio', 5.0)
('Bocce', 4.0)
('Teppanyaki', 3.78125)
('Treatment', 4.0227272727272725)
('Tuscan', 4.0)
('Fingerprinting', 4.520833333333333)
('Clowns', 3.9444444444444446)
('Commissioned', 3.96875)
('Courthouses', 3.225806451612903)
('Motorsport', 4.05)
('Repairs', 4.089285714285714)
('Ayurveda', 4.625)
('Senior', 3.6666666666666665)
('Interlock', 3.8)
('Waste', 4.35)
('Hazardous', 4.5)
('Izakaya', 4.1875)
('Skiing', 3.375)
('Hire', 4.0)
('Fur', 3.25)
('Shine', 4.326086956521739)
('Natural', 2.6666666666666665)
('Halotherapy', 4.583333333333333)
('Nanny', 4.155172413793103)
('Civic', 3.7857142857142856)
('Bookbinding', 3.95)
('Supper', 3.5625)
('Basque', 3.6)
('Attraction', 4.125)
('Colombian', 4.083333333333333)
('Excavation', 3.675)
('Coffeeshops', 3.138888888888889)
('Beverage', 3.9833333333333334)
('Sandblasting', 4.4375)
('Auctions', 2.5555555555555554)
('Sledding', 4.5)
('Teacher', 4.333333333333333)
('Cafe', 3.272727272727273)
('Tubing', 3.75)
('Retreats', 4.086206896551724)
('Embassy', 3.4583333333333335)
('Snorkeling', 4.333333333333333)
('Dyeing', 4.375)
('Qi', 4.8125)
('Well', 3.2142857142857144)
('Drilling', 3.2142857142857144)
('Visa', 3.9411764705882355)
('Honey', 4.666666666666667)
('Gemstones', 4.545454545454546)
('Curry', 4.25)
('Bounce', 4.25)
('Muay', 4.717391304347826)
('Jails', 1.8333333333333333)
('Kombucha', 4.428571428571429)
('Hall', 3.5)
('Carousels', 4.333333333333333)
('Disability', 3.9285714285714284)
('Proctologists', 3.75)
('and', 3.6785714285714284)
('Bookstore', 4.033333333333333)
('South', 3.5952380952380953)
('Structural', 4.1875)
('Duty', 2.7)
('Trinidadian', 4.166666666666667)
('LAN', 4.611111111111111)
('Soba', 3.5)
('Storefront', 4.2)
('Thru', 4.0)
('Caricatures', 4.75)
('Hydroponics', 3.8636363636363638)
('Bulgarian', 3.5)
('Surplus', 3.7222222222222223)
('Scandinavian', 3.6363636363636362)
('Homeless', 3.1666666666666665)
('Hang', 3.5)
('Gerontologists', 3.6)
('Rolfing', 4.611111111111111)
('Milkshake', 4.0)
('Visitor', 4.571428571428571)
('Hainan', 3.5)
('In', 3.75)
('Astrologers', 4.833333333333333)
('Incubators', 4.0)
('Hybrid', 4.5)
('Guamanian', 4.75)
('Linens', 2.75)
('Vocal', 4.8)
('Cheerleading', 3.8125)
('Calabrian', 5.0)
('Undersea', 5.0)
('Hyperbaric', 5.0)
('Adjusters', 4.25)
('Shanghainese', 3.6)
('Habilitative', 3.5)
('Halfway', 1.5)
('Spin', 4.636363636363637)
('Metro', 4.5)
('Patent', 2.8333333333333335)
('Playsets', 2.5)
('Senegalese', 4.0)
('Trivia', 5.0)
('Osteopaths', 3.5)
('Backflow', 4.25)
('Trains', 3.6666666666666665)
('Churros', 5.0)
('Registry', 5.0)
('Conveyor', 4.0)
('Customs', 3.5)
('Scottish', 3.75)
('Immunodermatologists', 4.142857142857143)
('DIY', 4.8)
('Pathologists', 3.1)
('Flyboarding', 4.5)
('Mosques', 3.625)
('Sweets', 4.5)
('Waldorf', 3.75)
('Duplication', 5.0)
('Phlebologists', 4.166666666666667)
('Minho', 3.0)
('Udon', 3.5)
('Tonkatsu', 3.0)
